Edad
20
70
9
25
2
68
45
59
18
65
26
20
0
69
67
27
35
10
1
43
46
14
68
41
35
18
9
5
3
40
36
38
12
6
34
68
70
53
50
25
22
21
7
2
27
10
9
36
38
16
14
4
58
25
33
16
11
6
5
15
14
73
69
39
38
36
32
33
50
51
15
65
94
60
56
23
22
7
8
3
18
17
1
46
44
17
13
76
54
55
36
21
13
11
9
36
37
15
10
4
29
3
69
65
33
29
25
20
25
5
4
0
73
69
34
9
65
27
26
25
45
44
20
13
17
30
69
62
28
25
70
9
6
0
53
48
19
47
52
17
7
5
4
39
36
17
14
12
8
8
34
36
2
34
24
10
8
5
3
74
73
49
49
38
46
22
18
58
17
42
25
1
24
19
5
0
62
60
26
72
70
35
27
47
45
22
21
13
64
42
40
39
17
17
15
14
13
0
43
41
8
73
43
18
15
22
21
0
82
76
81
55
24
17
85
53
58
60
26
22
18
0
67
63
30
62
25
23
52
53
23
21
60
55
25
23
70
53
85
86
48
48
70
70
39
61
29
29
57
56
30
9
4
62
61
32
29
26
38
25
5
3
83
53
65
40
42
40
27
15
13
11
8
69
68
65
62
40
93
60
60
22
55
55
30
28
1
59
28
30
63
61
33
29
52
47
21
14
55
49
29
50
31
21
72
73
48
44
21
7
77
49
13
10
59
33
58
50
16
16
11
59
57
30
22
63
62
24
43
38
18
10
6
56
72
64
35
1
56
61
31
77
72
73
43
32
20
39
38
16
11
9
62
25
28
7
0
42
4
43
22
17
38
40
4
42
37
12
6
65
54
26
13
56
54
19
58
54
50
50
26
22
17
61
60
54
49
22
16
34
36
5
60
53
29
29
10
8
6
22
21
3
72
89
48
47
37
19
17
61
36
14
12
16
17
14
25
38
46
14
10
57
49
8
73
64
58
23
5
5
2
42
21
20
19
74
38
32
63
56
56
56
30
76
74
76
74
72
50
35
67
75
65
31
29
50
50
30
50
25
3
43
50
22
21
17
12
76
37
13
28
28
17
5
3
70
30
63
37
53
50
73
24
65
64
35
35
4
3
26
28
36
27
63
60
27
26
63
63
32
28
10
3
0
39
38
18
15
13
82
51
13
13
42
35
15
3
56
55
31
23
65
59
42
40
11
7
3
33
34
6
4
52
51
23
87
69
53
23
15
51
30
36
18
15
13
6
44
43
16
33
31
13
10
5
2
46
27
18
13
10
75
70
53
54
50
82
81
39
73
25
65
65
69
63
66
67
48
22
33
14
11
3
45
40
36
16
15
14
13
11
9
8
7
34
18
17
12
8
75
23
6
7
36
76
16
13
34
33
12
5
56
52
31
24
9
7
27
0
61
60
32
55
63
24
62
50
26
23
22
51
48
25
22
4
62
59
33
56
19
47
48
21
19
24
23
71
39
18
17
15
59
39
73
66
69
63
31
25
13
85
78
56
22
57
51
52
23
22
0
42
19
9
46
42
21
18
56
58
20
18
76
30
37
2
5
1
43
43
23
20
51
51
18
24
25
22
1
56
26
30
31
8
3
30
28
7
5
57
52
62
60
32
33
28
66
32
21
8
4
55
57
29
22
13
37
31
32
10
14
7
24
20
24
25
24
6
57
50
23
22
15
57
49
18
37
17
16
49
52
27
26
24
28
10
5
43
23
4
50
47
26
15
6
5
36
37
11
8
7
57
31
52
50
24
18
53
20
28
39
37
7
11
62
29
85
48
49
15
62
65
31
31
12
9
5
3
41
22
20
18
7
49
24
33
9
8
7
5
3
53
33
27
23
11
60
55
46
41
11
34
56
59
58
54
52
26
23
62
46
23
26
25
6
4
48
52
22
52
50
89
25
20
44
49
22
56
51
21
49
48
24
19
12
61
65
49
46
22
15
48
49
21
22
2
1
35
32
11
11
10
49
47
25
22
53
53
29
50
49
59
51
24
17
14
49
50
24
31
34
5
3
28
26
57
60
30
20
28
33
4
0
27
27
8
4
0
28
32
8
10
9
51
49
10
32
65
33
13
2
33
30
53
16
8
4
32
28
10
1
43
18
15
34
25
8
4
2
73
31
30
12
11
7
98
44
42
25
12
44
65
61
55
39
65
62
23
57
53
30
48
57
16
11
63
36
38
16
60
57
29
16
56
57
50
30
11
8
5
65
41
4
30
25
8
2
31
30
14
16
4
2
50
24
30
30
31
57
29
19
7
2
64
64
32
25
53
43
17
7
35
72
74
46
48
14
8
56
57
24
19
50
27
25
17
47
49
29
12
50
39
33
12
9
66
60
59
60
16
14
68
66
38
0
60
60
27
7
3
31
34
13
11
70
73
55
54
17
32
25
56
54
26
24
55
50
19
2
41
42
10
14
29
28
1
54
23
53
53
28
70
53
61
62
30
24
10
49
46
46
17
9
25
21
3
1
58
57
19
39
40
14
19
46
25
23
13
26
63
52
26
20
56
55
36
49
48
12
43
29
10
8
6
49
46
22
61
47
58
54
25
60
50
17
65
64
45
13
16
30
11
7
76
44
42
25
58
50
21
15
41
40
14
11
7
56
28
40
51
53
24
20
30
33
35
34
10
70
48
43
25
15
6
43
74
46
25
22
8
69
46
29
44
44
21
20
14
53
26
9
7
6
45
11
7
63
56
32
24
24
25
24
4
56
58
32
21
15
11
6
58
56
16
24
47
25
22
20
7
86
55
52
51
20
12
57
35
19
7
2
0
53
24
24
5
56
52
44
18
14
10
52
40
9
52
32
20
8
63
36
36
37
14
11
7
30
33
9
2
51
51
26
25
11
63
50
53
21
64
62
41
36
32
16
14
46
35
34
9
11
12
2
56
52
20
24
6
3
46
49
25
67
48
37
16
6
38
41
10
48
49
23
21
20
28
23
3
77
70
47
52
44
50
23
48
27
22
24
21
1
46
54
58
22
26
29
6
54
53
36
49
25
16
8
68
56
52
50
28
26
19
9
70
27
26
8
4
67
51
28
26
27
29
40
10
7
6
39
21
77
43
49
44
21
55
47
49
23
20
68
66
26
9
31
27
7
33
33
1
55
53
23
28
28
45
15
69
67
37
4
63
60
35
31
40
37
14
12
60
55
33
29
24
26
24
61
61
23
35
48
49
19
17
59
61
34
26
49
49
21
20
58
57
27
33
14
13
29
20
2
0
45
42
18
15
7
41
39
17
14
13
3
43
18
14
42
41
11
42
49
16
12
7
34
35
14
12
10
72
42
16
15
55
48
46
20
16
13
52
55
24
18
52
50
24
13
53
53
58
24
54
62
39
68
12
8
5
33
37
13
11
24
25
6
5
3
27
27
5
6
52
47
19
7
28
29
4
2
45
46
44
43
20
11
53
48
18
24
48
48
16
41
40
38
19
3
0
34
68
43
25
16
9
6
4
2
49
17
76
23
23
26
31
4
50
51
17
15
50
47
25
25
21
18
7
33
33
9
3
57
21
25
40
22
46
29
9
3
37
18
1
54
55
26
24
42
36
15
9
8
26
23
4
26
26
1
23
24
3
31
30
26
26
17
59
59
30
18
30
26
9
5
72
49
48
8
49
44
18
16
16
12
42
67
58
64
59
30
41
43
21
20
0
49
48
25
22
22
51
51
16
45
76
30
8
45
45
18
30
29
6
10
27
26
7
5
24
24
49
46
22
15
69
56
37
15
7
6
32
24
18
4
55
51
26
23
22
29
30
12
8
44
40
20
17
15
43
25
28
7
20
3
1
42
40
23
20
18
20
17
0
56
22
70
72
49
43
24
8
4
47
45
5
48
47
15
13
47
49
22
16
15
49
47
25
24
10
45
22
15
11
47
14
13
24
25
20
49
47
21
20
15
8
35
36
11
9
7
43
41
20
19
13
13
52
50
24
22
29
24
30
29
39
14
10
23
26
58
56
64
60
31
39
17
4
65
64
47
17
30
27
1
4
42
34
79
13
8
1
47
45
23
17
2
50
45
24
57
24
21
19
51
51
58
22
21
37
5
58
56
23
22
48
17
15
9
56
54
30
21
1
55
43
49
21
19
48
15
5
27
28
7
4
3
1
31
32
3
65
26
24
4
48
43
16
10
5
3
18
17
49
38
10
13
37
35
10
8
35
40
18
14
10
2
1
38
38
14
13
55
51
32
31
10
3
47
46
23
20
15
6
90
75
66
66
92
45
23
70
39
16
12
85
86
23
63
19
65
6
1
67
32
15
37
38
53
52
23
20
16
23
23
3
0
52
20
20
1
44
17
13
45
45
21
16
41
42
26
65
65
5
2
55
58
39
34
18
11
7
49
11
50
24
40
16
25
8
1
45
47
16
18
37
34
15
14
65
27
43
73
8
32
28
25
4
2
1
36
32
10
8
0
48
46
21
19
12
31
29
41
37
18
17
8
32
32
11
10
55
32
20
88
44
43
18
12
48
48
20
28
3
67
23
24
7
19
36
36
12
4
6
23
70
8
44
17
14
13
32
32
12
10
5
44
44
21
5
68
67
57
59
23
30
78
62
46
47
18
14
27
4
3
22
1
60
61
63
44
58
55
35
26
23
46
51
26
28
20
19
54
50
24
19
15
15
44
45
22
19
17
3
1
39
19
18
47
46
37
36
15
30
28
56
48
21
46
43
21
21
31
34
15
8
45
22
17
37
37
7
55
20
24
40
37
0
42
44
18
10
0
48
37
18
14
9
29
30
8
0
39
40
11
9
6
47
24
41
40
19
17
15
14
79
40
15
35
32
14
9
2
76
38
33
30
46
43
19
17
39
39
15
10
2
50
47
24
39
33
10
6
2
39
37
27
22
8
7
6
5
74
73
26
47
49
19
23
8
3
2
60
55
51
58
31
53
49
18
63
59
29
25
23
2
47
46
24
19
12
48
46
13
10
45
41
22
17
24
25
2
44
23
19
7
36
38
14
12
6
64
46
22
49
48
13
45
21
52
13
40
65
49
37
19
14
6
49
29
28
0
49
40
18
18
62
42
42
22
21
49
55
18
35
27
8
7
28
34
6
5
39
37
11
4
0
42
40
19
17
11
61
56
41
50
45
15
40
38
14
8
53
54
23
51
24
48
46
24
45
37
12
2
43
38
14
9
56
57
25
22
74
68
40
34
13
9
2
61
61
46
14
51
51
16
14
54
53
26
23
22
69
70
51
49
45
20
18
16
15
11
63
29
63
60
38
36
29
33
2
1
59
55
28
8
65
48
40
34
24
22
5
50
40
21
20
13
62
63
24
42
44
64
28
23
49
55
28
76
69
42
23
42
42
49
15
19
55
51
26
40
4
1
45
38
18
14
53
56
43
47
20
35
13
7
66
43
35
19
10
34
38
29
13
40
21
22
2
49
71
65
47
21
18
14
8
58
24
39
36
14
13
6
30
30
11
3
48
45
42
12
8
51
49
47
52
45
46
42
15
14
12
31
30
38
33
16
14
12
72
49
18
32
41
36
12
4
48
45
24
21
13
40
42
11
8
18
52
26
21
2
56
54
28
60
28
23
13
62
69
37
31
26
27
2
26
26
57
48
53
41
46
16
13
4
3
85
53
23
15
53
47
26
18
16
33
9
34
65
43
32
18
7
66
26
43
49
53
7
32
6
12
4
37
36
16
53
49
16
45
43
50
20
20
18
15
4
2
45
43
34
36
19
3
5
26
24
49
52
48
21
25
52
48
47
12
5
49
22
37
34
12
32
34
6
3
41
13
41
49
47
54
49
45
39
40
20
16
3
85
25
48
27
28
47
4
49
47
21
1
49
48
16
12
43
33
18
16
11
1
43
41
23
16
14
59
38
22
10
8
6
4
80
38
30
13
11
7
30
9
6
5
23
25
33
4
25
36
5
43
31
33
7
2
35
28
33
34
9
8
58
58
37
43
16
10
9
41
47
18
36
36
10
7
70
43
39
10
6
45
41
38
18
15
11
3
2
37
37
11
6
40
14
26
30
9
7
40
36
38
13
33
37
13
6
2
37
32
9
31
31
11
9
4
24
24
65
37
17
15
3
23
24
26
26
10
49
48
27
30
20
2
45
44
9
4
63
62
32
37
8
48
42
18
13
0
32
15
9
37
67
31
34
34
15
10
27
5
25
33
36
8
3
2
50
46
22
28
15
45
23
21
19
30
39
8
4
38
39
12
9
5
47
41
40
13
64
18
18
0
29
33
7
6
4
71
50
49
49
24
20
19
85
49
25
17
9
60
30
26
28
25
5
2
33
30
0
45
41
39
44
41
20
17
4
41
39
15
8
70
48
26
13
24
31
6
3
60
50
14
51
50
49
45
19
11
67
30
19
51
50
23
22
1
32
9
6
40
43
25
23
14
12
9
42
40
13
12
11
68
33
38
37
35
16
13
3
52
50
23
45
42
40
15
14
9
5
40
45
16
12
36
34
14
5
63
45
22
20
18
11
9
2
0
44
41
36
42
17
16
15
12
9
6
4
2
1
46
28
5
39
16
14
10
37
38
16
6
1
43
68
41
44
20
15
50
45
15
46
47
23
21
33
32
14
9
3
63
62
39
40
22
21
8
5
4
3
46
56
56
72
18
30
49
25
20
14
55
48
9
62
47
15
8
57
55
11
31
6
9
37
24
51
26
23
22
5
44
35
24
17
15
13
7
9
5
5
2
41
38
9
50
49
29
29
11
58
54
19
15
45
43
20
11
47
48
24
19
16
50
27
24
19
67
70
45
47
24
22
10
0
61
48
56
52
18
9
28
29
11
3
1
40
44
15
10
77
79
42
35
6
60
50
25
52
20
46
19
18
9
40
62
36
71
71
44
14
9
78
58
58
57
31
28
52
50
26
18
7
85
60
43
41
9
7
4
60
58
40
16
78
55
36
23
13
6
29
27
11
7
63
39
33
15
13
7
60
32
14
73
73
38
37
13
9
5
62
43
40
28
18
54
51
27
23
16
28
27
9
0
45
43
18
16
13
12
9
67
65
37
47
77
30
32
3
56
56
51
42
18
15
43
17
47
49
24
22
45
55
5
37
34
18
15
12
9
54
60
54
25
23
23
2
42
40
23
13
53
51
25
21
21
6
47
43
18
15
8
62
18
16
51
53
27
25
45
46
17
14
66
63
62
59
26
31
37
18
17
15
13
5
3
60
32
36
15
12
20
25
43
43
13
38
36
18
14
14
8
47
47
21
18
6
38
39
17
13
9
2
22
23
2
47
36
17
13
7
43
16
19
70
33
7
43
41
16
15
10
42
39
18
17
11
22
20
3
40
17
25
49
46
16
58
29
48
50
23
20
43
43
20
18
8
3
61
38
32
13
11
9
9
78
41
23
21
19
17
14
5
1
43
58
56
33
64
61
38
34
30
15
14
12
10
8
1
54
54
33
28
17
74
31
29
7
4
33
43
36
24
15
6
8
71
59
36
24
18
14
12
4
20
38
62
69
63
66
62
62
56
62
63
60
32
9
8
28
28
8
5
2
58
23
47
45
78
29
25
30
40
22
9
7
61
60
21
62
54
33
31
27
23
18
9
41
5
0
0
31
71
51
25
5
1
48
45
15
61
57
37
28
4
45
25
68
68
22
22
43
19
16
22
49
57
48
20
12
53
25
27
55
55
58
56
29
25
19
57
56
73
73
41
37
19
16
10
8
57
58
53
46
11
49
48
45
35
18
55
53
27
23
0
55
35
40
14
9
48
43
22
20
12
10
65
70
22
53
52
32
51
48
18
11
43
41
17
15
9
50
51
23
10
78
46
25
28
17
9
6
3
55
55
27
22
15
11
3
28
31
48
9
8
69
66
58
22
18
55
52
27
21
56
28
25
8
0
22
23
63
61
47
46
20
14
12
21
19
0
47
49
25
19
15
62
60
28
49
48
20
17
63
24
63
52
14
72
70
40
12
9
32
31
11
8
7
62
67
18
47
25
21
18
12
10
60
56
24
21
31
34
3
1
57
42
29
23
26
50
51
21
19
50
24
10
2
43
23
10
8
45
45
21
13
11
44
19
17
58
56
24
20
19
16
50
26
29
8
6
4
0
52
47
24
18
16
15
13
18
17
28
28
9
2
43
41
21
19
43
43
20
17
15
34
20
18
9
44
43
21
19
17
15
13
22
25
8
1
43
43
17
50
32
23
18
15
9
73
41
48
51
25
21
16
20
47
46
26
21
16
48
31
20
11
8
5
3
3
42
23
20
17
4
38
38
11
6
32
28
77
11
6
62
60
39
31
29
10
65
59
24
19
74
73
52
68
64
43
47
78
70
32
69
36
13
8
26
58
54
25
21
4
37
56
12
3
75
35
16
10
54
52
50
23
17
54
67
62
35
35
19
17
16
22
14
10
7
5
3
0
68
32
33
34
8
6
47
34
2
44
45
23
20
15
6
53
18
13
35
24
8
6
5
49
47
21
28
8
6
3
1
52
58
26
30
2
2
58
32
30
3
6
46
41
18
7
59
47
30
28
25
8
49
27
6
45
44
22
20
18
37
38
8
7
33
12
8
4
45
50
21
18
15
36
26
6
5
38
36
19
15
9
50
44
23
20
20
56
26
24
1
29
29
7
32
33
11
8
28
23
5
6
37
40
18
13
12
49
24
23
0
22
46
46
19
32
12
9
23
24
45
46
55
54
22
21
54
29
22
19
72
64
29
30
27
5
23
23
47
47
21
18
16
12
51
40
49
45
19
13
6
3
59
50
24
46
40
24
18
16
10
3
49
43
43
24
24
15
13
1
0
25
27
7
5
2
0
62
52
80
50
48
25
20
57
20
20
33
27
7
11
53
47
27
22
22
3
40
44
16
13
9
61
46
48
24
19
16
19
4
1
34
30
56
49
35
34
16
14
10
6
50
52
28
22
20
7
71
36
16
12
47
48
21
16
8
38
38
14
11
1
63
62
19
58
45
46
74
21
17
10
46
22
19
3
52
54
33
24
18
17
15
3
46
50
26
25
24
20
42
39
19
13
12
29
25
6
4
0
52
48
22
19
15
53
50
24
22
0
23
22
2
0
55
48
46
36
49
49
22
15
8
77
76
32
35
59
40
17
4
42
35
7
44
39
21
17
15
10
59
47
6
53
32
26
42
43
22
20
20
11
63
30
45
49
20
17
13
59
28
29
11
6
2
1
46
47
20
18
17
51
44
24
20
12
4
35
36
15
10
2
26
51
1
50
41
30
29
26
25
7
2
47
45
20
33
31
14
11
9
7
42
40
19
14
55
54
22
22
24
31
33
48
30
27
60
58
63
63
53
38
22
19
56
29
27
23
6
46
46
27
15
11
9
7
4
3
47
41
18
11
56
47
15
40
39
22
17
56
54
26
26
22
5
50
48
26
25
19
4
2
27
47
48
24
16
12
22
45
45
22
17
41
18
16
13
47
47
24
18
2
20
47
24
23
15
59
63
30
40
47
77
14
18
78
78
43
43
46
19
15
15
32
2
30
68
27
8
35
40
16
13
11
46
21
17
4
47
37
3
9
49
50
28
26
24
22
23
20
40
2
40
46
33
85
46
26
19
22
49
70
39
17
15
22
23
1
48
41
22
19
16
11
49
42
37
38
4
2
53
26
83
29
30
31
29
61
57
27
22
58
58
38
70
63
25
24
23
21
7
29
50
48
23
16
40
38
16
14
8
55
52
16
15
65
23
45
47
21
24
2
52
51
20
19
15
26
26
1
47
44
26
25
12
63
55
28
17
46
20
10
39
38
18
15
12
14
1
28
31
11
5
4
0
90
53
49
15
63
60
38
38
10
9
4
37
39
13
10
10
42
8
23
27
5
2
51
48
21
19
16
73
45
47
22
18
12
76
28
26
6
0
19
19
1
65
36
33
6
61
59
31
23
17
92
67
86
72
68
47
24
9
1
10
32
30
9
8
3
58
56
15
65
63
39
74
69
43
25
29
7
2
9
78
49
46
41
20
17
12
9
57
46
91
17
13
1
73
40
47
37
17
13
10
23
25
22
2
42
36
21
20
15
13
9
8
50
46
25
19
12
82
77
61
61
54
50
31
28
29
19
14
0
65
55
16
43
14
69
67
47
77
45
47
66
56
31
32
11
4
43
37
18
15
13
11
52
22
19
15
64
60
29
4
26
5
3
47
44
18
13
64
36
21
14
12
10
9
3
51
26
50
48
25
23
21
21
9
1
60
54
26
14
1
23
74
73
20
39
32
12
9
0
50
46
22
17
14
52
48
19
17
14
5
78
53
45
42
35
13
5
60
58
16
38
34
15
12
2
73
70
47
38
36
17
11
36
32
8
4
52
27
23
34
32
14
12
4
38
39
17
16
12
38
35
18
13
8
5
81
76
52
32
28
9
6
44
44
17
14
11
2
52
29
11
8
6
3
47
44
20
12
73
63
36
20
15
46
49
38
41
18
12
52
28
25
18
18
4
3
56
28
18
15
8
7
2
53
25
17
90
25
26
7
36
40
6
3
1
33
33
8
5
1
51
49
28
26
20
6
5
0
48
64
84
19
39
38
14
11
75
72
79
71
63
26
6
28
26
2
35
27
10
7
5
54
52
31
24
5
3
29
25
1
1
53
51
33
25
19
18
16
14
36
36
16
13
7
4
44
43
19
12
11
5
62
30
32
14
10
7
24
5
3
34
32
11
9
5
46
45
14
59
58
34
1
45
41
24
21
20
7
5
1
84
46
28
26
50
10
7
5
68
64
39
28
49
50
15
8
66
67
67
35
35
14
12
10
4
44
21
30
43
44
20
13
47
42
23
14
32
56
24
15
4
37
11
42
19
15
2
0
41
41
14
10
9
35
39
6
13
45
43
20
13
64
21
17
41
54
12
50
51
16
15
31
29
6
2
40
38
5
36
35
18
15
43
35
6
4
36
7
42
40
20
19
15
3
27
28
0
28
30
3
3
33
17
0
38
34
13
8
36
31
47
28
30
38
33
16
13
9
67
51
49
10
40
37
20
13
59
43
19
32
20
13
7
35
29
10
5
3
26
26
4
55
50
20
10
28
24
8
6
45
43
20
16
78
43
42
21
20
11
17
84
44
42
23
18
10
52
50
17
41
22
20
28
21
11
5
1
3
2
60
58
23
18
35
36
12
11
82
42
41
21
18
16
5
67
60
52
20
18
8
61
64
38
41
40
16
14
5
34
30
8
6
1
48
90
44
14
29
29
11
4
40
34
16
6
38
34
7
1
50
40
38
15
12
6
59
57
41
40
19
17
14
8
45
43
12
9
33
35
8
3
36
36
10
7
34
33
11
4
2
39
19
14
8
4
33
33
14
13
12
31
34
10
9
5
38
60
70
74
62
57
33
9
8
27
26
2
68
65
77
51
43
41
22
21
19
17
12
2
0
27
29
1
49
54
18
12
97
87
84
52
49
50
48
25
23
18
70
65
13
56
53
10
54
54
34
13
5
37
34
17
11
5
67
64
37
17
13
10
23
25
5
2
62
62
23
48
32
26
8
5
0
55
54
26
12
6
2
48
42
5
3
78
36
30
7
3
72
64
70
63
84
55
73
73
44
42
40
64
68
57
44
41
19
16
11
64
54
92
62
21
26
3
0
60
56
30
23
25
1
30
29
10
8
5
30
13
5
3
28
9
6
1
67
63
44
36
18
13
11
46
60
60
71
60
56
58
20
45
42
17
14
3
28
29
6
0
79
49
21
18
19
23
17
13
1
2
49
47
24
21
16
16
1
59
61
30
5
2
51
43
13
65
40
38
20
17
14
6
3
52
51
15
44
50
19
18
36
44
11
9
39
37
12
11
8
3
22
34
40
17
15
6
63
24
18
63
55
30
23
28
29
67
66
35
34
10
8
3
78
74
67
60
42
63
21
56
48
24
22
72
78
53
75
21
46
46
20
14
12
64
58
35
28
46
44
15
14
13
11
5
57
56
25
18
1
55
39
25
23
66
60
73
68
45
44
19
15
12
56
50
13
11
33
36
8
8
5
2
44
40
15
8
8
28
26
1
93
80
66
69
33
25
24
4
1
42
16
16
15
81
83
61
17
51
47
19
11
7
69
67
26
18
13
11
38
35
14
11
71
60
28
51
50
26
58
56
26
18
79
27
33
34
17
15
13
10
5
47
42
19
38
35
18
16
13
12
7
7
5
26
25
9
6
4
0
31
13
8
76
64
39
37
25
35
65
62
27
8
64
66
26
49
49
17
13
61
54
31
26
22
20
44
42
12
9
50
48
26
22
8
1
1
0
98
44
49
49
27
12
9
7
6
36
29
12
6
38
35
18
16
59
21
19
2
35
34
10
7
3
42
46
48
44
21
20
17
3
34
13
11
4
44
38
20
19
6
42
42
17
9
47
42
23
17
12
3
3
26
26
10
6
3
67
70
44
42
37
25
3
0
26
21
3
44
45
13
19
19
0
15
48
40
28
10
7
1
76
55
29
38
48
54
31
28
2
52
26
9
28
29
1
50
45
21
17
68
31
21
13
11
8
58
38
19
16
1
37
20
19
16
4
32
2
47
45
14
13
8
45
33
13
10
6
3
37
59
32
26
24
13
11
7
4
72
67
31
21
9
29
27
6
2
70
44
40
44
19
14
9
25
26
8
3
42
41
18
14
11
8
42
48
18
13
29
29
9
8
47
23
22
18
83
9
46
32
12
8
6
44
20
16
72
63
37
26
7
3
42
19
15
74
70
13
16
38
11
59
31
24
6
1
29
26
9
0
64
67
18
45
43
19
12
2
77
16
